index,year,period,periodName,value,footnotes,series_title,series_id,seasonality,survey_name,survey_abbreviation,measure_data_type,area,item,commerce_industry,latest,BY,BY_VALUE,date
2521,2020,M10,October,196.0,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0047417659874407,2020-10-01
2522,2020,M09,September,193.6,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,0.9924388055875945,2020-09-01
2523,2020,M08,August,192.0,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,0.984236831987697,2020-08-01
2524,2020,M07,July,191.8,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,0.9832115852877098,2020-07-01
2525,2020,M06,June,190.9,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,0.9785979751377675,2020-06-01
2526,2020,M05,May,190.7,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,0.9775727284377802,2020-05-01
2527,2020,M04,April,193.8,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,0.9934640522875817,2020-04-01
2528,2020,M03,March,195.9,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.004229142637447,2020-03-01
2529,2020,M02,February,195.5,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0021786492374727,2020-02-01
2530,2020,M01,January,196.5,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0073048827374087,2020-01-01
2531,2019,M12,December,196.3,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0062796360374215,2019-12-01
2532,2019,M11,November,198.1,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.015506856337306,2019-11-01
2533,2019,M10,October,200.9,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0298603101371266,2019-10-01
2534,2019,M09,September,202.1,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0360117903370498,2019-09-01
2535,2019,M08,August,202.8,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.039600153787005,2019-08-01
2536,2019,M07,July,204.6,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0488273740868896,2019-07-01
2537,2019,M06,June,207.2,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.062155581186723,2019-06-01
2538,2019,M05,May,210.5,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0790721517365116,2019-05-01
2539,2019,M04,April,212.8,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0908624887863643,2019-04-01
2540,2019,M03,March,214.5,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0995770857362552,2019-03-01
2541,2019,M02,February,214.0,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.0970139689862872,2019-02-01
2542,2019,M01,January,216.4,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.1093169293861336,2019-01-01
2543,2018,M12,December,217.3,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.113930539536076,2018-12-01
2544,2018,M11,November,218.0,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.1175189029860308,2018-11-01
2545,2018,M10,October,217.1,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.1129052928360885,2018-10-01
2546,2018,M09,September,217.7,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.11598103293605,2018-09-01
2547,2018,M08,August,217.1,[{}],"PPI industry sub-sector data for Primary metal mfg, not seasonally adjusted",PCU331---331---,Not Seasonally Adjusted,PPI Industry Data,PC,Primary metal mfg,,Primary metal mfg,Primary metal mfg,,2020,1.1129052928360885,2018-08-01
